Protein_Group	Genes	Protein_Names	SAX_22001_B_Avg_Peptide_Count	SAX_22001_M1_Avg_Peptide_Count	SAX_22001_M3_Avg_Peptide_Count	SAX_42001_B_Avg_Peptide_Count	SAX_42001_M1_Avg_Peptide_Count	SAX_42001_M3_Avg_Peptide_Count	SAX_62001_B_Avg_Peptide_Count	SAX_62001_M1_Avg_Peptide_Count	SAX_62001_M3_Avg_Peptide_Count	SAX_72001_B_Avg_Peptide_Count	SAX_72001_M1_Avg_Peptide_Count	SAX_72001_M3_Avg_Peptide_Count	SAX_Pooled_Avg_Peptide_Count	RAW_22001_B_Avg_Peptide_Count	RAW_22001_M1_Avg_Peptide_Count	RAW_22001_M3_Avg_Peptide_Count	RAW_42001_B_Avg_Peptide_Count	RAW_42001_M1_Avg_Peptide_Count	RAW_42001_M3_Avg_Peptide_Count	RAW_62001_B_Avg_Peptide_Count	RAW_62001_M1_Avg_Peptide_Count	RAW_62001_M3_Avg_Peptide_Count	RAW_72001_B_Avg_Peptide_Count	RAW_72001_M1_Avg_Peptide_Count	RAW_72001_M3_Avg_Peptide_Count	RAW_Pooled_Avg_Peptide_Count	Species	Intensity_SAX_22001_B_BR1_TR1	Intensity_SAX_22001_B_BR2_TR1	Intensity_SAX_22001_B_BR3_TR1	Intensity_SAX_22001_M1_BR1_TR1	Intensity_SAX_22001_M1_BR2_TR1	Intensity_SAX_22001_M1_BR3_TR1	Intensity_SAX_22001_M3_BR1_TR1	Intensity_SAX_22001_M3_BR2_TR1	Intensity_SAX_22001_M3_BR3_TR1	Intensity_SAX_42001_B_BR1_TR1	Intensity_SAX_42001_B_BR2_TR1	Intensity_SAX_42001_B_BR3_TR1	Intensity_SAX_42001_M1_BR1_TR1	Intensity_SAX_42001_M1_BR2_TR1	Intensity_SAX_42001_M1_BR3_TR1	Intensity_SAX_42001_M3_BR2_TR1	Intensity_SAX_42001_M3_BR3_TR1	Intensity_SAX_62001_B_BR1_TR1	Intensity_SAX_62001_B_BR2_TR1	Intensity_SAX_62001_B_BR3_TR1	Intensity_SAX_62001_M1_BR1_TR1	Intensity_SAX_62001_M1_BR2_TR1	Intensity_SAX_62001_M1_BR3_TR1	Intensity_SAX_62001_M3_BR1_TR1	Intensity_SAX_62001_M3_BR2_TR1	Intensity_SAX_62001_M3_BR3_TR1	Intensity_SAX_72001_B_BR1_TR1	Intensity_SAX_72001_B_BR2_TR1	Intensity_SAX_72001_B_BR3_TR1	Intensity_SAX_72001_M1_BR1_TR1	Intensity_SAX_72001_M1_BR2_TR1	Intensity_SAX_72001_M1_BR3_TR1	Intensity_SAX_72001_M3_BR1_TR1	Intensity_SAX_72001_M3_BR2_TR1	Intensity_SAX_72001_M3_BR3_TR1	Intensity_SAX_Pooled_BR1_TR1	Intensity_SAX_Pooled_BR2_TR1	Intensity_SAX_Pooled_BR3_TR1	Intensity_SAX_Pooled_BR4_TR1	Intensity_SAX_Pooled_BR5_TR1	Intensity_SAX_Pooled_BR6_TR1	Intensity_RAW_22001_B_BR1_TR1	Intensity_RAW_22001_B_BR2_TR1	Intensity_RAW_22001_B_BR3_TR1	Intensity_RAW_22001_M1_BR2_TR1	Intensity_RAW_22001_M1_BR3_TR1	Intensity_RAW_22001_M3_BR1_TR1	Intensity_RAW_22001_M3_BR2_TR1	Intensity_RAW_22001_M3_BR3_TR1	Intensity_RAW_42001_B_BR1_TR1	Intensity_RAW_42001_B_BR3_TR1	Intensity_RAW_42001_M1_BR1_TR1	Intensity_RAW_42001_M1_BR2_TR1	Intensity_RAW_42001_M1_BR3_TR1	Intensity_RAW_42001_M3_BR2_TR1	Intensity_RAW_42001_M3_BR3_TR1	Intensity_RAW_62001_B_BR1_TR1	Intensity_RAW_62001_B_BR2_TR1	Intensity_RAW_62001_B_BR3_TR1	Intensity_RAW_62001_M1_BR1_TR1	Intensity_RAW_62001_M1_BR2_TR1	Intensity_RAW_62001_M1_BR3_TR1	Intensity_RAW_62001_M3_BR1_TR1	Intensity_RAW_62001_M3_BR2_TR1	Intensity_RAW_62001_M3_BR3_TR1	Intensity_RAW_72001_B_BR1_TR1	Intensity_RAW_72001_B_BR3_TR1	Intensity_RAW_72001_M1_BR1_TR1	Intensity_RAW_72001_M1_BR2_TR1	Intensity_RAW_72001_M1_BR3_TR1	Intensity_RAW_72001_M3_BR1_TR1	Intensity_RAW_72001_M3_BR2_TR1	Intensity_RAW_72001_M3_BR3_TR1	Intensity_RAW_Pooled_BR1_TR1	Intensity_RAW_Pooled_BR2_TR1	Intensity_RAW_Pooled_BR3_TR1	Intensity_RAW_Pooled_BR4_TR1	Intensity_RAW_Pooled_BR5_TR1	Intensity_RAW_Pooled_BR6_TR1
Q4G0N0	GGTA1	GGTA1_HUMAN	0.0	0.0	0.3333333333333333	0.3333333333333333	0.0	0.5	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.0	0.0	0.3333333333333333	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HUMAN							37076.36					25859.984				31048.191				60030.652			39911.312			28280.8								32987.676				50045.156																																									
Q4G0N4	NADK2	NAKD2_HUMAN	8.666666666666666	0.6666666666666666	9.333333333333334	10.0	0.0	9.5	0.3333333333333333	2.0	0.0	5.666666666666667	7.666666666666667	1.3333333333333333	1.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HUMAN	1904247.6	3152782.0	3464194.0		90728.77	37319.457	2664121.5	2640995.5	1070391.4	5744069.0	4098473.0	4452085.5				2486066.0	3727127.0			87474.25	236878.77	54279.016	37433.344				797332.0	625091.94	907407.9	1614700.1	1649802.2	1665251.5	25139.766		53224.816	79980.89		84287.29	10072.804		428472.56															1909.1991																							
Q4G0W2	DUSP28	DUS28_HUMAN	2.6666666666666665	0.0	3.6666666666666665	3.6666666666666665	0.0	3.0	0.0	0.0	0.0	0.6666666666666666	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HUMAN	87470.36	28752.535	20744.457				50662.96	85068.59	89013.78	132821.14	66030.97	83212.36				108847.73	89494.09												30021.262	47832.582	38726.656	4715.6235																																															
Q4G148	GXYLT1	GXLT1_HUMAN	6.666666666666667	4.0	7.0	6.333333333333333	4.0	5.5	3.6666666666666665	3.3333333333333335	3.6666666666666665	6.666666666666667	5.666666666666667	3.6666666666666665	4.166666666666667	0.0	0.0	0.0	0.5	0.3333333333333333	1.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.3333333333333333	HUMAN	4856558.5	4607998.5	1030266.5	2413111.5	2235824.2	1903911.0	4771478.5	3234563.2	4047637.8	6625704.5	4395243.5	4731394.5	2093960.5	337475.9	1505320.0	841941.06	976951.7	365169.44	661504.06	47440.066	9413.163	1329595.9	125220.35	204133.81	31673.56	339361.25	659335.6	2102862.2	2504081.5	1515121.2	1821181.5	2742567.0	437286.06		422849.9	2452119.2	140547.1	274246.2	496318.97	37561.566	1541199.0										19978.57			11393.857	22227.184										21159.893												40435.934	15763.242	
Q4G176	ACSF3	ACSF3_HUMAN	11.666666666666666	0.0	11.666666666666666	15.666666666666666	0.0	14.5	0.0	0.0	0.0	5.0	9.666666666666666	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HUMAN	3298557.5	18334982.0	24197818.0				2574726.2	16101789.0	504240.97	26052568.0	6639742.5	13262073.0				6446533.0	3972183.2										165291.25	25564682.0	38059.54	353401.3	371924.5	417134.0	76942.63		9780.27						92669.08																																						
Q4J6C6	PREPL	PPCEL_HUMAN	2.0	0.0	1.3333333333333333	3.0	0.0	3.5	0.6666666666666666	0.6666666666666666	0.3333333333333333	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HUMAN	131168.19	97352.28	41297.645					94686.984	86135.0	270523.97	280451.0	234713.5				172521.56	238461.03	35031.688		27656.104			56521.68	28469.363						99588.03	63875.195	104965.38																																															
Q4KMG0	CDON	CDON_HUMAN	0.0	1.0	2.3333333333333335	0.3333333333333333	0.6666666666666666	1.5	0.6666666666666666	0.0	0.3333333333333333	0.3333333333333333	1.3333333333333333	1.3333333333333333	0.0	0.0	0.0	0.0	0.5	0.6666666666666666	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.16666666666666666	HUMAN				9854.701	10280.926	11061.195	36375.047	25778.066	17117.553	11351.741			11022.442		12195.204	14139.722	22835.943		10546.679	11084.717					13535.447			10070.677		13179.132		17625.404	14481.615		23092.7																7766.912	14308.335		13435.914											4319.449												10116.823		
Q4KMP7	TBC1D10B	TB10B_HUMAN	18.666666666666668	4.0	19.333333333333332	19.666666666666668	0.6666666666666666	21.0	0.6666666666666666	0.6666666666666666	0.6666666666666666	14.333333333333334	17.666666666666668	8.666666666666666	4.833333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HUMAN	9165511.0	6453189.5	5280772.5	660737.25	152033.48	175828.98	7739799.5	5630658.0	7187501.5	11745548.0	5861650.5	6899520.0	84092.875			6738352.0	7929673.5	181081.4			97079.586				114792.64		3117663.8	1955141.4	2871499.0	4715179.0	5871056.0	5549313.0	1354433.2	625861.8	1349190.2	531542.4	323782.34	409043.62	239810.88	260717.11	789855.25																																						
Q4KMQ1	TPRN	TPRN_HUMAN	2.3333333333333335	0.0	2.0	3.3333333333333335	0.0	5.0	0.0	0.0	0.0	0.0	1.6666666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HUMAN	9373.037	449467.94	9650.285				589435.25	858962.3	862631.56	901934.06	556204.0	458503.0				856649.8	591047.5													479401.84	358584.03	5258.1743																																															
Q4KMQ2	ANO6	ANO6_HUMAN	30.333333333333332	9.0	31.666666666666668	33.666666666666664	2.6666666666666665	32.5	2.3333333333333335	2.0	0.0	25.0	26.0	15.0	13.166666666666666	1.3333333333333333	0.0	0.6666666666666666	4.5	0.0	6.5	0.0	0.0	0.0	0.0	0.6666666666666666	0.0	0.0	HUMAN	182319400.0	146788460.0	126776230.0	5953698.0	7603637.0	6685299.5	162550420.0	136890620.0	138010880.0	300604700.0	197708750.0	202141010.0	174113.84	2431307.2	603962.5	198245220.0	201216160.0	1426886.1	855981.25		1434061.8	5923.757	330100.06				58947256.0	45744956.0	41048412.0	58458040.0	70167280.0	99986880.0	25315370.0	5521661.0	19862238.0	14174012.0	9222909.0	12420772.0	13197773.0	5523619.0	12761249.0	523542.62	688083.9				108898.68	77551.055		958891.25	1219487.0				1913917.6	2643522.0												214104.42											
Q4L180	FILIP1L	FIL1L_HUMAN	0.0	0.0	0.3333333333333333	1.6666666666666667	0.0	1.5	0.0	0.0	0.0	0.3333333333333333	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HUMAN									6244.768	15622.6	93791.17	95483.55					113239.97										3044.945			42956.68	71396.56	127591.25																																															
Q4LDE5	SVEP1	SVEP1_HUMAN	68.66666666666667	75.33333333333333	86.0	83.66666666666667	93.0	87.5	82.33333333333333	77.66666666666667	81.0	72.33333333333333	77.66666666666667	69.0	76.16666666666667	0.3333333333333333	2.5	7.666666666666667	12.5	18.666666666666668	17.5	10.333333333333334	9.333333333333334	19.666666666666668	4.0	9.666666666666666	5.0	6.333333333333333	HUMAN	408390430.0	402152860.0	373968450.0	498877280.0	536317950.0	506938940.0	815922600.0	770666940.0	823726600.0	894642400.0	799729540.0	838131140.0	1674815700.0	1565431000.0	1620777600.0	962390600.0	1069544450.0	1072449700.0	650128800.0	834279000.0	276480100.0	1014957800.0	897271900.0	789781800.0	642356000.0	1084270200.0	558784900.0	456756480.0	548022900.0	583384200.0	886474200.0	1072936400.0	659496100.0	129538920.0	1039484300.0	661679800.0	421451800.0	626183300.0	659743800.0	242572200.0	584864900.0	328472.84			720530.1	1266481.8	2035654.5	3145947.5	2087877.4	5263521.0	5449236.5	12378168.0	10149176.0	16359103.0	9139481.0	11351646.0	6418051.5	4830072.5	6886652.0	3706584.0	3018262.2	6964578.5	11256308.0	13222972.0	11149546.0	1449692.9	1439994.4	6131688.5	1453685.8	4408148.5	588993.0	2916096.5	5180073.0	8488360.0	4514855.0	6453402.0	7039610.0	6808773.0	9397270.0
Q4V328	GRIPAP1	GRAP1_HUMAN	40.666666666666664	8.666666666666666	41.666666666666664	42.666666666666664	2.0	43.0	1.3333333333333333	3.0	0.6666666666666666	31.0	37.333333333333336	22.333333333333332	19.5	0.0	0.0	0.0	1.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HUMAN	62553320.0	58840796.0	47569480.0	1211965.2	1614418.6	689016.7	49083684.0	45389468.0	41272212.0	111890470.0	82886456.0	89962960.0		530078.3	747881.94	83928780.0	85998470.0	275269.3	337564.0		857713.75	249841.7	478616.28	55418.055			18730398.0	15062432.0	17718058.0	32990334.0	32290386.0	30126456.0	9280475.0	1930174.8	9262074.0	6830036.0	4496093.5	6167011.0	5398783.0	1847266.8	4834597.5										85604.49				219140.0																								
Q4VC31	MIX23	MIX23_HUMAN	3.3333333333333335	0.0	3.0	4.0	0.0	4.5	0.0	0.0	0.0	2.0	4.0	0.6666666666666666	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HUMAN	453932.8	326007.94	209754.88				5950801.0	85841.516	68639.0	1419345.8	972970.9	873135.25				4712275.5	779090.94										18149.875	204309.83	54411.0	2582805.2	2219797.8	309006.38	45167.85			10525.555	24174.393		10297.175																																								
Q4VCS5	AMOT	AMOT_HUMAN	0.6666666666666666	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HUMAN		8892.184					158526.14																																																																								
Q4ZHG4	FNDC1	FNDC1_HUMAN	2.0	0.6666666666666666	2.0	1.3333333333333333	0.0	0.0	3.6666666666666665	2.0	4.666666666666667	0.3333333333333333	1.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HUMAN	18197.611	33058.64	31135.562			36140.652	36420.57	21626.014	15962.39		920.51337	25521.633						92739.21	78356.94	33517.113		45127.016	73210.06	86171.11	88052.53	81077.336		13811.669		18776.367		37706.336																																															
Q504Q3	PAN2	PAN2_HUMAN	4.0	0.0	4.666666666666667	6.333333333333333	0.0	4.5	0.0	0.0	0.0	1.6666666666666667	1.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HUMAN	56870.01	74487.59	35239.79				54588.887	34360.492	40781.02	136826.78	102430.984	145401.1				81083.875	72474.766										11978.597	14807.465	2765.0928	7940.739	6568.572	15139.936																																															
Q504Y2	PKDCC	PKDCC_HUMAN	6.0	6.666666666666667	6.666666666666667	8.0	8.0	6.5	8.666666666666666	8.0	8.333333333333334	7.0	7.333333333333333	6.666666666666667	6.666666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	HUMAN	2348862.0	1845722.2	1408421.6	1509677.2	1811414.4	2538758.2	3234905.5	2964762.5	3157047.8	3535920.0	3344389.8	3550690.0	3009199.8	2532669.8	3112705.0	1900452.8	3244953.2	6461879.5	4438463.5	6232593.0	2791789.5	5176354.0	5651037.0	5413400.5	4691968.0	4698021.0	2322161.5	2883024.5	3046824.2	2288896.0	3980779.5	3249413.8	3179582.0	681647.5	4102414.0	2654835.8	1962623.8	2930630.5	2445692.5	978668.1	2937729.8																							43344.617															
Q53EL6	PDCD4	PDCD4_HUMAN	6.333333333333333	0.0	6.333333333333333	6.333333333333333	0.0	6.5	1.3333333333333333	2.3333333333333335	0.6666666666666666	3.0	6.0	3.0	4.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	HUMAN	2846814.8	6031024.0	5442282.5				3496386.2	6060134.0	4743742.0	10471498.0	7932722.0	11632753.0				3971612.5	7515478.5		13106.586	30934.188	1835386.6	25394.014	27091.793		30932.24		11658.474	2310029.5	33247.094	5133705.5	4179575.0	8110809.0	1427822.5	38642.188	8486.4795	2850347.2	92858.055	4117580.0	2585595.2	17985.496	2789421.0																																			3556183.5			
Q53EL9	SEZ6	SEZ6_HUMAN	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.0	0.3333333333333333	0.0	9.333333333333334	10.0	9.0	1.0	3.3333333333333335	2.0	1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HUMAN			142862.48	159057.52			200337.83							84625.72				4287008.5	3543718.0	4258824.5	2334863.5	11700011.0	11683117.0	6778627.0	1945261.2	10007361.0	312697.03	15621.966		520437.34	936053.3	838092.25	586532.0		754277.75	206004.88	230158.03	475325.16	531383.2		234016.78																																						
Q53ET0	CRTC2	CRTC2_HUMAN	6.666666666666667	0.0	8.0	8.333333333333334	0.0	7.5	0.0	0.0	0.0	2.0	6.333333333333333	1.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HUMAN	3335961.5	2956269.8	1974098.0				2213129.2	1426565.4	1514128.0	4149185.8	2987898.0	2635734.2				1856124.4	2822254.5										735395.6	572384.44	564271.44	479111.5	683560.3	1613654.1	386495.8		315944.1	258169.11		227327.67																																									
Q53FA7	TP53I3	QORX_HUMAN	3.3333333333333335	0.0	3.6666666666666665	5.333333333333333	0.0	4.5	2.3333333333333335	4.0	2.3333333333333335	1.3333333333333333	5.0	3.0	3.3333333333333335	0.0	0.0	0.0	0.0	0.0	1.0	0.3333333333333333	0.0	0.3333333333333333	0.0	0.0	0.0	0.3333333333333333	HUMAN	136602.56	152594.7	97151.06				271356.2	155825.67	190292.23	435865.6	360551.34	572466.4				292667.6	304391.47		650177.94	94488.92	713785.9	48581.324	257667.94	51143.69	984440.44			253409.4	58268.36	1873510.8	650049.94	101834.195	859598.8	288477.6		439354.4	4048844.8	227748.61	54051.844	1864185.8	43207.934															32170.547	5086.601						23789.502													88233.05			
Q53FT3	HIKESHI	HIKES_HUMAN	2.3333333333333335	0.0	2.6666666666666665	2.6666666666666665	0.0	3.0	0.0	0.0	0.0	0.0	3.0	1.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HUMAN	224226.3	249605.16	764081.1				1112435.0	192217.14	479225.72	1217936.5	1083483.1	997997.3				441666.8	1011356.94													434385.22	200701.06	271173.78	83269.83		40509.484	36534.613																				94715.836																							
Q53GL0	PLEKHO1	PKHO1_HUMAN	11.333333333333334	2.0	10.0	12.0	0.0	11.0	1.0	0.0	0.0	7.666666666666667	10.333333333333334	5.666666666666667	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HUMAN	4153445.5	3215427.8	4464188.0	260956.47	8574.982	132491.02	3910361.8	2747649.8	1466632.4	8440699.0	8157413.5	6546674.5				4858647.0	5892416.5		78055.37	178101.38							971171.4	1621187.4	1785649.2	3289558.8	2505390.8	2817933.0	929681.7	84357.375	1309208.0	180438.28	128010.125	498100.0	89214.79	104467.14	71257.45																																						
Q53GL7	PARP10	PAR10_HUMAN	11.666666666666666	0.0	11.666666666666666	16.666666666666668	0.0	16.5	0.3333333333333333	0.0	0.0	5.333333333333333	10.333333333333334	1.3333333333333333	2.6666666666666665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HUMAN	2031373.2	2270006.5	1241223.9				2141878.5	1124621.5	1322768.1	5161832.5	3610425.5	4950988.5				5113743.5	4064706.5		89334.18								224841.95	587302.2	507832.25	1121576.4	1141515.0	1311604.0	281371.44			119615.51	30076.123	603692.75	6646.396		329897.06																																						
Q53GQ0	HSD17B12	DHB12_HUMAN	6.333333333333333	0.0	7.666666666666667	7.0	0.0	8.0	2.0	2.0	0.6666666666666666	6.666666666666667	6.666666666666667	3.3333333333333335	2.1666666666666665	0.0	0.0	0.0	0.5	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HUMAN	6287753.5	5023795.0	938628.75				5270002.5	2575704.0	2601897.0	5469973.0	2567473.5	2424137.0				4862875.5	4250246.0	270828.44		96183.03	19142.67	225020.27	30215.094		57089.027		3367965.2	1408148.9	1269700.2	1201213.6	2178883.0	2398729.5	345908.38	440580.44	591703.8	41370.492	13228.202	647225.0	14783.642		163330.36									117755.09					120987.91	91173.71																							
Q53GS7	GLE1	GLE1_HUMAN	0.0	0.0	0.0	0.3333333333333333	1.0	0.5	0.6666666666666666	0.3333333333333333	0.0	0.6666666666666666	1.0	0.3333333333333333	0.8333333333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HUMAN											18796194.0		24500128.0	24814018.0	22539022.0		11611621.0		17681546.0	20039822.0		26202656.0						23964366.0	23368246.0	20199248.0	29905868.0	21883720.0			18244436.0	5618871.0	19930316.0	17568236.0		10835047.0	18665342.0																																						
Q53H12	AGK	AGK_HUMAN	10.0	0.0	9.0	9.0	0.0	9.0	0.0	0.3333333333333333	0.0	6.0	7.666666666666667	4.333333333333333	0.8333333333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HUMAN	7101274.0	5649328.0	5063733.0				6813168.0	5034848.5	4659798.5	10880237.0	8366101.0	7156427.0				7446007.5	6667371.5				108476.836						1960838.9	1319180.2	967601.9	2502133.5	2015335.2	3212446.2	738495.3		850932.75	141758.25		323657.0	265245.78		57607.39																																						
Q53H76	PLA1A	PLA1A_HUMAN	1.3333333333333333	1.6666666666666667	2.0	2.0	2.0	2.0	2.0	1.3333333333333333	2.0	2.0	2.0	1.6666666666666667	1.6666666666666667	1.0	0.5	0.6666666666666666	1.0	1.3333333333333333	1.5	1.3333333333333333	0.3333333333333333	0.3333333333333333	0.5	0.6666666666666666	0.6666666666666666	0.6666666666666666	HUMAN	67163.42		68845.0	43631.965	24455.693	50146.008	66982.484	77320.61	86558.99	153509.28	153926.62	166839.05	185635.84	197532.53	166289.78	139470.27	132697.7	156150.5	47422.344	97965.83		69979.7	63049.055	74743.53	31819.85	52666.125	70278.94	109200.25	81992.125	87413.97	159138.62	123044.49	82084.85	11073.289	109052.63	79063.234	50423.32	63725.867	77907.266	38801.05	52338.79	31543.969		10325.1045		11006.335		16302.416	9774.047		62268.93	48550.53	19063.389	19755.543	22668.309	23625.834	32006.441		38003.805			14983.306		23435.77			15280.558	10238.333		21524.084	11503.949	22127.836					45155.305	22895.553	9409.049
Q53H80	AKIRIN2	AKIR2_HUMAN	0.3333333333333333	0.0	0.0	0.3333333333333333	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HUMAN		3398.977								7033.136						7140.851																																																															
Q53H82	LACTB2	LACB2_HUMAN	6.666666666666667	0.0	7.666666666666667	8.666666666666666	0.0	8.5	0.3333333333333333	0.3333333333333333	0.0	3.0	7.0	2.3333333333333335	0.8333333333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HUMAN	1089671.5	1002576.2	994148.8				1858186.1	1403097.0	1473896.4	3076678.0	1890912.0	2168899.2				1599164.5	1759725.8		2561.2625			95332.3					360314.16	313039.3	46474.023	528409.56	817053.06	812921.25	20646.143		17585.9	10420.03			320855.44	7030.3853	4372.7627																																						
Q53H96	PYCR3	P5CR3_HUMAN	4.666666666666667	2.6666666666666665	5.0	5.333333333333333	0.3333333333333333	3.5	0.3333333333333333	0.6666666666666666	0.6666666666666666	0.6666666666666666	4.0	0.6666666666666666	2.3333333333333335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HUMAN	193844.47	313633.03	208084.1		122597.875	57066.805	211833.97	155759.97	148005.23	313296.03	289887.75	226755.48			4328.5664	439292.9	444441.78			11485.732	11083.192	10871.77			6135.111	41723.227			16696.64	29118.71	158231.56	147016.84	20638.469			30343.973	29422.07	70641.484	71758.67	15902.257	21558.283																																						
Q53HC0	CCDC92	CCD92_HUMAN	4.0	0.0	5.0	5.666666666666667	0.0	4.0	0.0	0.0	0.0	1.3333333333333333	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HUMAN	155703.58	1299166.5	167361.72				622040.75	689229.1	192726.0	813272.06	204147.19	278441.2				225478.7	214325.52											54468.344	63074.465	498606.1	232185.75	592062.8																																															
Q53HC9	EIPR1	EIPR1_HUMAN	9.666666666666666	2.0	8.666666666666666	10.666666666666666	1.3333333333333333	11.5	2.0	1.3333333333333333	1.3333333333333333	6.0	9.333333333333334	4.0	3.8333333333333335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HUMAN	3166264.0	3871469.8	4372250.5	101183.67	122930.52	120798.03	3658419.5	3039936.5	2517049.5	11485871.0	10842851.0	9465758.0			170776.72	13191531.0	12430087.0	162462.52	343547.88	225937.88		425691.7	104945.86	313247.5	137685.28	168002.5	2670251.5	1424030.5	1765964.8	5098724.0	7583513.0	5183170.5	1302832.0	120772.62	1928618.1	1030772.75	670218.6	1328120.6	792985.3	141835.98	920704.4																																						
Q53QZ3	ARHGAP15	RHG15_HUMAN	3.0	0.0	6.333333333333333	7.0	0.0	6.5	0.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HUMAN	142266.31	35182.58	21081.82				2392032.8	1929220.6	1860525.1	10667871.0	3313739.0	3298139.0				5323875.5	6949470.5										35784.15			27372.816	34579.316	4706504.5																																															
Q53RD9	FBLN7	FBLN7_HUMAN	7.0	7.333333333333333	8.0	7.666666666666667	7.666666666666667	7.5	7.666666666666667	7.0	6.666666666666667	7.333333333333333	6.666666666666667	6.0	7.333333333333333	2.6666666666666665	3.5	2.3333333333333335	3.5	3.3333333333333335	3.0	3.3333333333333335	1.6666666666666667	3.6666666666666665	2.5	2.3333333333333335	2.0	2.1666666666666665	HUMAN	6879204.0	4767385.0	2187072.5	2877038.5	5298023.0	2978458.2	10500769.0	4727250.0	5158465.0	4911059.5	4886990.5	5108141.5	6223666.0	4720866.5	5803098.0	6326010.0	5648274.5	5612450.5	3238745.0	3736127.2	885197.56	2763270.0	2529621.0	10040593.0	2384628.5	3453732.0	3656255.5	2063769.6	3581182.8	40025188.0	3671372.0	2813707.5	2774379.5	672471.75	3751230.5	3226570.5	2632854.0	3706568.0	4098032.0	1059491.1	3811333.2	166764.44	296435.7	210620.53	381770.38	236484.78	184156.66	301522.03	163186.48	1047701.2	504389.2	549763.44	190857.88	478124.34	322142.62	527446.5	124978.09	430030.44	286149.28	102331.54	40387.97	83729.17	723808.4	328742.28	483453.9	147235.12	285454.06	230558.7	140738.16	278224.75	18866.24	197493.4	161810.73	722163.06	565465.5	717967.06	629462.3	191652.89	1007001.9
