Protein_Group	Genes	SAX_Pooled_vs_RAW_Pooled_logFC	SAX_Pooled_vs_RAW_Pooled_pval	Removed?	Contaminant?
Q9NT22	EMILIN3	4.91262977103029	1.14028652462717e-07	No	No
Q9NT62	ATG3	8.6869016658138	8.94474972557382e-31	No	No
Q9NT99	LRRC4B	4.43797714312338	7.44076276141211e-12	No	No
Q9NTJ4	MAN2C1	4.4132975626078	5.13558800159853e-13	No	No
Q9NTJ5	SACM1L	12.6618388862974	1.39394202678426e-38	No	No
Q9NTK5	OLA1	4.53584091051604	6.01345976493061e-19	No	No
Q9NU53	GINM1	4.47585567585926	9.988036849565221e-21	No	No
Q9NUB1	ACSS1	8.13086137733944	6.879984801463119e-30	No	No
Q9NUJ1	ABHD10	7.61631986782319	4.12182900895194e-20	No	No
Q9NUL5	SHFL	2.73594019827266	1.1830633466379e-06	No	No
Q9NUP1	BLOC1S4	3.76349805086486	1.26668923609218e-17	No	No
Q9NUQ8	ABCF3	1.84557432401108	2.84839721039266e-06	No	No
Q9NUQ9	CYRIB	3.74498550936515	1.70325895637682e-13	No	No
Q9NUY8	TBC1D23	8.24149672728301	3.1336723657292e-26	No	No
Q9NV70	EXOC1	5.01611737716623	6.447499850917291e-14	No	No
Q9NV96	TMEM30A	8.42836786285077	5.1812318021234e-34	No	No
Q9NVA2	SEPTIN11	9.65131830785739	3.75561569800617e-24	No	No
Q9NVG8	TBC1D13	7.54951981119084	7.059415726866799e-35	No	No
Q9NVI7	ATAD3A	4.87863730650886	8.128051559460239e-22	No	No
Q9NVJ2	ARL8B	7.40275767551511	2.21489816061039e-32	No	No
Q9NVK5	FGFR1OP2	7.59157314236403	1.93743152017995e-32	No	No
Q9NVT9	ARMC1	4.72679996920072	1.03931497566928e-13	No	No
Q9NVZ3	NECAP2	3.08942631412225	1.02651075568569e-11	No	No
Q9NW15	ANO10	7.47227771328565	4.37940817599908e-31	No	No
Q9NW68	BSDC1	8.16262263174129	7.81127564015558e-32	No	No
Q9NWU2	GID8	3.43391028462577	6.421644911211011e-09	No	No
Q9NWV4	CZIB	7.68231352169399	3.76903480702108e-28	No	No
Q9NWV8	BABAM1	7.47793044770707	7.38163573323731e-29	No	No
Q9NWZ3	IRAK4	8.86483016374363	1.59778301979011e-29	No	No
Q9NX14	NDUFB11	5.14050971084214	3.2151976308068702e-21	No	No
Q9NX40	OCIAD1	7.58020742616969	6.32216310097531e-32	No	No
Q9NX46	ADPRS	3.04579878474005	4.23220799145005e-13	No	No
Q9NX55	HYPK	5.52154128307639	6.260367084717569e-22	No	No
Q9NX62	BPNT2	1.76218403615008	0.0001859722678814	No	No
Q9NX63	CHCHD3	8.44613482165842	8.67646887755863e-28	No	No
Q9NX76	CMTM6	10.0017431130717	4.7976853420565795e-42	No	No
Q9NXG2	THUMPD1	4.89928240780551	3.4078258117530204e-24	No	No
Q9NXH8	TOR4A	11.4876493040328	8.170523000078129e-36	No	No
Q9NXL6	SIDT1	3.41619323835832	2.64269705245606e-16	No	No
Q9NXR1	NDE1	2.61574055285011	0.0003954422332466	No	No
Q9NXR7	BABAM2	8.74261850496337	3.10108437142335e-34	No	No
Q9NY33	DPP3	4.48771963129117	9.29063357031256e-13	No	No
Q9NY65	TUBA8	13.6019841613149	1.02939832655475e-39	No	No
Q9NY97	B3GNT2	4.35052397384626	4.77786327843899e-19	No	No
Q9NYB0	TERF2IP	3.51074132545447	2.31815061805071e-07	No	No
Q9NYB9	ABI2	4.93959115820754	7.572331027281991e-19	No	No
Q9NYF8	BCLAF1	3.80525267484714	2.57539002808793e-08	No	No
Q9NYL9	TMOD3	12.4349295444637	2.88073084977084e-44	No	No
Q9NYM9	BET1L	5.75213829958995	6.18807297812556e-27	No	No
Q9NYQ6	CELSR1	11.6010082098752	7.93888822869081e-32	No	No
Q9NYQ8	FAT2	8.22654575127041	6.10684845444239e-24	No	No
Q9NYU2	UGGT1	7.38890237553028	9.2015463301286e-34	No	No
Q9NZ08	ERAP1	1.71360680124299	0.0002916540586365	No	No
Q9NZ32	ACTR10	5.62903711003905	3.7918954017697796e-22	No	No
Q9NZ43	USE1	5.93097512509996	7.599380815283951e-19	No	No
Q9NZ52	GGA3	5.41199820031732	3.2590800615182e-20	No	No
Q9NZ53	PODXL2	6.96726779650531	2.33549379403447e-22	No	No
Q9NZB2	FAM120A	7.06476308854649	4.53591701746547e-30	No	No
Q9NZL4	HSPBP1	3.35195621396961	2.7074317091960602e-14	No	No
Q9NZL9	MAT2B	6.33844874816923	4.03393595934738e-06	No	No
Q9NZM3	ITSN2	4.83322343893132	7.0180512293110605e-15	No	No
Q9NZN3	EHD3	8.14386857892926	5.232199976363071e-32	No	No
Q9NZN4	EHD2	8.89975471678367	1.16326913755176e-22	No	No
Q9NZN5	ARHGEF12	5.73733148355928	2.0814037836692402e-20	No	No
Q9NZP8	C1RL	3.76323725492086	1.87740661154539e-08	No	No
Q9NZQ3	NCKIPSD	9.01517244597714	7.34804972367547e-33	No	No
Q9NZR2	LRP1B	8.83304234439225	4.80596038341152e-39	No	No
Q9NZT2	OGFR	5.37211230611583	1.9121824162062501e-25	No	No
Q9NZZ3	CHMP5	8.22706540755512	8.91593743016699e-33	No	No
Q9P035	HACD3	2.35047814153594	2.44311250552901e-10	No	No
Q9P0I2	EMC3	6.46058935777654	1.09976782021399e-24	No	No
Q9P0J0	NDUFA13	8.21205135601745	1.5297761465700999e-34	No	No
Q9P0J1	PDP1	4.76609889871698	1.1595506550280001e-16	No	No
Q9P0J7	KCMF1	4.25588391317736	4.635566779183311e-15	No	No
Q9P0L0	VAPA	12.5232865884053	1.91437692495989e-43	No	No
Q9P0R6	GSKIP	4.09867128679262	2.3069055958766498e-22	No	No
Q9P107	GMIP	6.22291448520306	3.3079009094719003e-26	No	No
Q9P126	CLEC1B	9.00507646556325	1.3109008002695899e-30	No	No
Q9P1Z2	CALCOCO1	10.1265337117585	5.731179303727499e-41	No	No
Q9P253	VPS18	6.46289776881977	1.6251586061534101e-25	No	No
Q9P258	RCC2	2.79951147055716	4.65795172124046e-10	No	No
Q9P260	RELCH	6.27678285105027	1.7046459266557602e-15	No	No
Q9P265	DIP2B	3.1757301507847	3.62490572236163e-13	No	No
Q9P270	SLAIN2	8.13094473952659	2.65025357962746e-34	No	No
Q9P289	STK26	9.74956302816772	1.23408694841076e-40	No	No
Q9P299	COPZ2	4.00732959979075	7.94108209340114e-22	No	No
Q9P2B2	PTGFRN	4.27076489152301	0.0001872865131856	No	No
Q9P2E7	PCDH10	7.91035405442009	6.01329576574839e-32	No	No
Q9P2E9	RRBP1	9.09008900620713	5.159156569024771e-38	No	No
Q9P2J5	LARS1	4.97576756086813	1.36154442902299e-13	No	No
Q9P2R3	ANKFY1	5.03037619274534	9.64079528231354e-15	No	No
Q9P2R7	SUCLA2	9.346860224233	7.61220872580062e-35	No	No
Q9P2X3	IMPACT	6.22375958404834	5.69602329852783e-07	No	No
Q9UBB4	ATXN10	5.70031154861953	1.6152383393523202e-20	No	No
Q9UBC2	EPS15L1	6.54126684924547	1.6436352386498502e-25	No	No
Q9UBE0	SAE1	1.88628927219309	0.0012977813422318	No	No
Q9UBF2	COPG2	7.50520201780516	1.34533052770324e-25	No	No
Q9UBG0	MRC2	2.20130132815763	5.91995537705063e-05	No	No
Q9UBI6	GNG12	2.22346582749116	1.48628523383935e-05	No	No
Q9UBM7	DHCR7	5.90020282706739	1.26793850209077e-08	No	No
Q9UBN7	HDAC6	8.84483944428623	3.949386380713e-36	No	No
Q9UBP4	DKK3	15.5794178129733	4.3873269728354404e-54	No	No
Q9UBQ0	VPS29	7.93573444066979	6.8550072952861e-24	No	No
Q9UBQ5	EIF3K	9.79395766562454	4.2622014540389403e-35	No	No
Q9UBQ7	GRHPR	2.62927939976029	1.5310562596302498e-11	No	No
Q9UBR2	CTSZ	4.03029215789672	4.24955713808689e-06	No	No
Q9UBS4	DNAJB11	9.41066537043198	6.0916992521441e-30	No	No
Q9UBS9	SUCO	7.36865682019836	2.07994748825414e-33	No	No
Q9UBT2	UBA2	8.97287542301584	1.0059766809948201e-25	No	No
Q9UBV2	SEL1L	3.82759018988147	3.56902748125304e-07	No	No
Q9UBV8	PEF1	2.03203939270522	0.0009005593658598	No	No
Q9UBW5	BIN2	8.91073654511899	1.46823630794297e-36	No	No
Q9UBW8	COPS7A	10.8267658652877	4.9721730281424894e-42	No	No
Q9UBX1	CTSF	7.35583983973805	2.25012174936953e-15	No	No
Q9UBX5	FBLN5	7.78067437016368	1.36079203876623e-37	No	No
Q9UDT6	CLIP2	9.76438387507971	7.04348798127146e-26	No	No
Q9UDW1	UQCR10	5.85760025829988	2.04327674385018e-19	No	No
Q9UDY2	TJP2	13.2938150715018	1.8993214164091898e-42	No	No
Q9UEU0	VTI1B	4.97121459585323	8.53623034804369e-12	No	No
Q9UEW8	STK39	8.18546003537557	5.33996802640868e-35	No	No
Q9UEY8	ADD3	10.0719511447807	3.4079793183686803e-39	No	No
Q9UFN0	NIPSNAP3A	11.425655168102	5.19791258681947e-37	No	No
Q9UFP1	GASK1A	4.46867003294525	3.76374695656022e-15	No	No
Q9UGI8	TES	1.9697256114735	0.0001266747953958	No	No
Q9UGM3	DMBT1	5.99239007406662	1.55049143177347e-25	No	No
Q9UGP4	LIMD1	5.43383112661814	5.590402258983331e-17	No	No
Q9UH62	ARMCX3	8.2117033792855	4.25913169423786e-28	No	No
Q9UHA4	LAMTOR3	9.5762509807555	4.7516220844163096e-36	No	No
Q9UHB6	LIMA1	10.2440115174299	1.09071608078368e-37	No	No
Q9UHD1	CHORDC1	6.1851027638083	1.98461516521039e-19	No	No
Q9UHD2	TBK1	6.09039590328139	4.23458483321804e-17	No	No
Q9UHD4	CIDEB	4.44374622722153	5.2663113154068005e-15	No	No
Q9UHD8	SEPTIN9	3.9333991846348	3.0302495326650997e-13	No	No
Q9UHD9	UBQLN2	2.87981552272584	1.0690827305036001e-10	No	No
Q9UHF0	TAC3	4.14751574235537	2.5231010476097597e-11	No	No
Q9UHG2	PCSK1N	5.71681044511462	8.30255987517792e-24	No	No
Q9UHG3	PCYOX1	1.17876711245096	6.43584443410745e-05	No	No
Q9UHI8	ADAMTS1	9.62981040894005	1.8582334228879302e-21	No	No
Q9UHJ6	SHPK	2.20108144012768	1.6930906172512e-05	No	No
Q9UHL4	DPP7	4.75421896545117	1.65940492982368e-13	No	No
Q9UHQ4	BCAP29	8.02509526357773	3.15061557161396e-35	No	No
Q9UHQ9	CYB5R1	9.77585860136773	1.37691734032183e-35	No	No
Q9UHV9	PFDN2	4.52108902045229	2.44593995880623e-17	No	No
Q9UHX1	PUF60	3.81338352878761	9.4496490207385e-14	No	No
Q9UHY1	NRBP1	11.2729899080178	1.65168997512555e-38	No	No
Q9UHY7	ENOPH1	3.32931159997845	9.49084460204412e-15	No	No
Q9UI08	EVL	4.60814517712302	1.49946057933143e-13	No	No
Q9UI09	NDUFA12	4.24458788599546	7.39211366742999e-17	No	No
Q9UI10	EIF2B4	4.91140096048439	1.95862236457751e-17	No	No
Q9UI12	ATP6V1H	6.06647581544466	2.18089446351279e-20	No	No
Q9UIA9	XPO7	7.81804063699783	5.71276988731627e-18	No	No
Q9UIB8	CD84	5.29480303206177	6.39288764653205e-29	No	No
Q9UID3	VPS51	4.26955543810197	3.4633614696985705e-09	No	No
Q9UIJ7	AK3	10.8320630358297	1.1454801449255599e-33	No	No
Q9UIQ6	LNPEP	6.77186532387706	1.53093955888468e-19	No	No
Q9UJ14	GGT7	8.24147522506395	1.79715304243729e-27	No	No
Q9UJ41	RABGEF1	3.52655838237347	3.72629573424593e-13	No	No
Q9UJ68	MSRA	6.3840830000735	2.9483099417785503e-25	No	No
Q9UJ70	NAGK	3.34582125576614	1.09519062344042e-05	No	No
Q9UJA9	ENPP5	6.02056429445478	1.05903099819353e-23	No	No
Q9UJC5	SH3BGRL2	4.66147169306067	5.15194910009377e-23	No	No
Q9UJJ9	GNPTG	2.65567463916472	1.2730861325456398e-11	No	No
Q9UJS0	SLC25A13	5.75145916659531	9.645271945073271e-20	No	No
Q9UJU6	DBNL	9.95221547143932	2.4237667827716098e-42	No	No
Q9UJW0	DCTN4	10.1743506993453	2.49513139821437e-39	No	No
Q9UJY5	GGA1	3.62873770368044	1.2217268005948701e-14	No	No
Q9UJZ1	STOML2	4.01345727525175	3.51929253482237e-15	No	No
Q9UK05	GDF2	5.02689035833467	2.30217924512796e-08	No	No
Q9UK41	VPS28	7.50026088386769	6.13599676140528e-25	No	No
Q9UK45	LSM7	7.08922709115924	1.5193961708424e-32	No	No
Q9UK55	SERPINA10	6.57649021295735	1.09775294691277e-31	No	No
Q9UK76	JPT1	4.8752569977299	5.37219984440623e-06	No	No
Q9UKE5	TNIK	10.0335597308099	4.1684637663933997e-41	No	No
Q9UKF7	PITPNC1	6.04264216990786	9.00266257463843e-23	No	No
Q9UKG1	APPL1	8.62980710573932	8.15364285222438e-27	No	No
Q9UKK9	NUDT5	2.70061804965205	1.95877824352952e-10	No	No
Q9UKM7	MAN1B1	11.1134035257767	9.625458960553019e-36	No	No
Q9UKM9	RALY	4.55871982856625	6.61598836824446e-14	No	No
Q9UKP3	ITGB1BP2	1.16202899588537	0.0023869833831453	No	No
Q9UKT5	FBXO4	3.27837928758392	3.2897462596803605e-09	No	No
Q9UKU7	ACAD8	3.46525283444953	9.356231666647799e-17	No	No
Q9UKU9	ANGPTL2	5.81203429863153	4.6235680250945204e-17	No	No
Q9UKV3	ACIN1	4.02987074981734	1.52711606528606e-08	No	No
Q9UKX2	MYH2	1.45210796664858	0.0021328179178024	No	No
Q9UKY3	CES1P1	2.72190330261606	3.3081403373135894e-11	No	No
Q9UKY7	CDV3	2.7774937783337	1.0160977315443e-06	No	No
Q9UKZ1	CNOT11	2.70156861580493	2.58839544092282e-08	No	No
Q9UKZ9	PCOLCE2	5.5998813411998	4.3037109283167395e-28	No	No
Q9UL15	BAG5	5.48774080093544	1.7691570869171102e-15	No	No
Q9UL25	RAB21	9.3613555070838	3.67362708835364e-32	No	No
Q9UL33	TRAPPC2L	4.10832358511382	8.32810877243164e-15	No	No
Q9UL46	PSME2	6.62442197558334	3.8637823913154303e-25	No	No
Q9ULA0	DNPEP	6.70465088678617	1.6143491497109702e-20	No	No
Q9ULB1	NRXN1	8.83368012228661	2.6578807535801898e-33	No	No
Q9ULC0	EMCN	1.04405186838558	0.002224036461307	No	No
Q9ULC4	MCTS1	5.25492404806616	2.0142521929735602e-15	No	No
Q9ULC5	ACSL5	6.15532283584312	1.7953445322429502e-14	No	No
Q9ULH1	ASAP1	10.3579306057064	4.96657846344046e-43	No	No
Q9ULI3	HEG1	6.15455057668632	1.43942764488711e-20	No	No
Q9ULL4	PLXNB3	6.16611695928843	1.68013116253806e-20	No	No
Q9ULQ0	STRIP2	5.35128725457491	1.0324466736932e-19	No	No
Q9ULV4	CORO1C	7.14141672859823	4.36580843886217e-31	No	No
Q9UM22	EPDR1	5.52873505344141	2.91753954049057e-26	No	No
Q9UM47	NOTCH3	3.19231884072027	2.8988431753971097e-12	No	No
Q9UM54	MYO6	4.70908110138195	7.811449695536891e-17	No	No
Q9UMS0	NFU1	4.16169332736293	1.03889738926463e-15	No	No
Q9UMS4	PRPF19	3.28699295344484	5.024739852840461e-15	No	No
Q9UMX0	UBQLN1	3.0982490152162	1.16927785534658e-11	No	No
Q9UMX5	NENF	4.22270807541325	2.7572797071217e-07	No	No
Q9UMZ2	SYNRG	4.73251916050861	1.0318867465303499e-22	No	No
Q9UN19	DAPP1	7.76126752577379	2.53932004839738e-28	No	No
Q9UN37	VPS4A	7.68327892555009	1.58249952050231e-25	No	No
Q9UN70	PCDHGC3	7.10840999560184	2.79041205687832e-32	No	No
Q9UN86	G3BP2	9.868246887174	1.85180383741041e-43	No	No
Q9UNA0	ADAMTS5	3.46611255597186	1.2715754518951401e-14	No	No
Q9UNE7	STUB1	6.44027912710755	4.01473602600801e-22	No	No
Q9UNF0	PACSIN2	13.7650441793835	1.81354781975967e-46	No	No
Q9UNF1	MAGED2	8.60320505664018	1.17765622404423e-31	No	No
Q9UNH7	SNX6	9.89747522186228	7.25404677423904e-34	No	No
Q9UNK0	STX8	4.30874587442312	8.627363638953869e-12	No	No
Q9UNM6	PSMD13	11.6137668776289	6.70668961950791e-38	No	No
Q9UNN5	FAF1	9.26919666529562	6.81316222631543e-39	No	No
Q9UNP9	PPIE	6.08090810367485	1.55356596086003e-23	No	No
Q9UNS2	COPS3	8.5722131411037	3.31623547123677e-33	No	No
Q9UNZ2	NSFL1C	6.36880283060438	2.09904371042463e-29	No	No
Q9UP52	TFR2	4.93512112575319	4.1339618584032696e-11	No	No
Q9UP79	ADAMTS8	10.0835756182508	2.47532707366649e-37	No	No
Q9UPN3	MACF1	10.5361851224698	6.58821209762515e-39	No	No
Q9UPN7	PPP6R1	8.35923650677499	1.00151116754919e-31	No	No
Q9UPT5	EXOC7	7.2516887191664	5.694253478610061e-31	No	No
Q9UPU5	USP24	7.09564943476021	5.55905408707887e-26	No	No
Q9UPY6	WASF3	7.9049207183478	6.18808971704515e-34	No	No
Q9UQ16	DNM3	4.48636610077482	8.005772039442781e-17	No	No
Q9UQ35	SRRM2	3.92717948454829	2.6993095900350202e-14	No	No
Q9UQ53	MGAT4B	5.60118953558778	7.195887100993679e-18	No	No
Q9UQ80	PA2G4	5.21652679352268	2.47574355487266e-14	No	No
Q9UQB8	BAIAP2	4.59140312787387	1.97894174346923e-18	No	No
Q9UQE7	SMC3	3.64119375880549	4.5176693669531e-05	No	No
Q9UQM7	CAMK2A	3.66709920720293	1.09805821437966e-17	No	No
Q9UQP3	TNN	6.18435922721172	5.87361547127963e-21	No	No
Q9Y210	TRPC6	4.15810608035923	5.36257876183844e-11	No	No
Q9Y224	RTRAF	8.0155801524982	3.85225046370442e-29	No	No
Q9Y230	RUVBL2	4.29662998714865	2.80389320758531e-17	No	No
Q9Y240	CLEC11A	9.86053579060475	8.296923178971131e-31	No	No
Q9Y251	HPSE	6.67435438135315	4.867979674063789e-22	No	No
Q9Y259	CHKB	4.73330814579509	1.6578534908969302e-15	No	No
Q9Y262	EIF3L	6.52088715513522	4.01537598930328e-17	No	No
Q9Y263	PLAA	6.87889649874732	6.076337924704591e-19	No	No
Q9Y265	RUVBL1	3.54106130094823	1.19141583365839e-15	No	No
Q9Y266	NUDC	9.29283984583553	4.6871266967907304e-35	No	No
Q9Y274	ST3GAL6	6.04966869812557	2.83476190732568e-19	No	No
Q9Y277	VDAC3	7.40594518483293	1.55289718386672e-25	No	No
Q9Y279	VSIG4	7.58228617812856	3.3143613306902698e-28	No	No
Q9Y285	FARSA	6.55119781336176	7.98589484200323e-25	No	No
Q9Y286	SIGLEC7	1.3382637656863	4.34313070225735e-05	No	No
Q9Y287	ITM2B	10.4890409403596	7.53883087531224e-27	No	No
Q9Y295	DRG1	3.60040619104212	2.87322728644582e-05	No	No
Q9Y296	TRAPPC4	5.42569647686173	1.0881866449399e-17	No	No
Q9Y2A7	NCKAP1	11.3532966629508	7.68883302963458e-39	No	No
Q9Y2B0	CNPY2	10.3421777944612	1.34687929220487e-37	No	No
Q9Y2B1	RXYLT1	2.02344823090735	4.8892512314709e-07	No	No
Q9Y2C2	UST	1.45256543968032	6.22074002396348e-05	No	No
Q9Y2G2	CARD8	4.88506976253358	2.89010104206972e-18	No	No
Q9Y2H0	DLGAP4	4.50879833993971	2.27228696410815e-12	No	No
Q9Y2I8	WDR37	7.36605060434898	4.10765042948967e-29	No	No
Q9Y2J2	EPB41L3	7.90161135673199	2.8113891574078296e-30	No	No
Q9Y2L5	TRAPPC8	3.9458240792423	3.45895276694039e-16	No	No
Q9Y2L6	FRMD4B	9.61567531833054	5.9356842461250595e-40	No	No
Q9Y2Q0	ATP8A1	10.0597278713376	2.17699210890201e-38	No	No
Q9Y2Q3	GSTK1	11.2534946754657	6.95723093930873e-41	No	No
Q9Y2Q5	LAMTOR2	7.34889303034243	3.0028309765930597e-33	No	No
Q9Y2S2	CRYL1	4.36259541600787	5.73705225476711e-09	No	No
Q9Y2T2	AP3M1	9.30736274342296	8.15001923540351e-30	No	No
Q9Y2T3	GDA	6.77121407747232	3.3647821220535e-11	No	No
Q9Y2U5	MAP3K2	5.91948689317951	1.5444090976575299e-12	No	No
Q9Y2V2	CARHSP1	3.34022652959598	4.9815570285158404e-14	No	No
Q9Y2W1	THRAP3	3.76571918147233	3.16764564274751e-11	No	No
Q9Y2X3	NOP58	4.95301630430749	9.68628039454519e-09	No	No
Q9Y2X7	GIT1	9.07619122337562	9.520313918294069e-28	No	No
Q9Y2Y8	PRG3	9.3951070475675	2.04839871514974e-41	No	No
Q9Y2Z0	SUGT1	6.8825709849082	2.44978747906292e-25	No	No
Q9Y305	ACOT9	8.22809597876665	5.29930483989185e-32	No	No
Q9Y315	DERA	9.24516460550261	7.16175658473479e-32	No	No
Q9Y316	MEMO1	2.84417235861271	1.35991091341098e-08	No	No
Q9Y333	LSM2	9.65506506938524	1.04880525498259e-41	No	No
Q9Y343	SNX24	5.40409377011266	1.16698588390824e-19	No	No
Q9Y365	STARD10	2.23847826452725	1.93919433324885e-09	No	No
Q9Y371	SH3GLB1	9.20620145350641	1.8436200099848599e-22	No	No
Q9Y376	CAB39	4.37302419653973	1.61270796839008e-09	No	No
Q9Y385	UBE2J1	8.54558601672758	2.95323783779235e-35	No	No
Q9Y394	DHRS7	9.8504559770427	3.86050251519417e-38	No	No
Q9Y3A3	MOB4	7.06589996740145	6.620273610485081e-20	No	No
Q9Y3A5	SBDS	6.34779257814951	8.75679313410651e-26	No	No
Q9Y3A6	TMED5	7.090576317806	4.69851213122628e-28	No	No
Q9Y3B3	TMED7	8.70104488465773	7.240426523178431e-35	No	No
Q9Y3B7	MRPL11	4.06988586860215	2.96416526808748e-11	No	No
Q9Y3B8	REXO2	4.29681143563579	9.806163496944929e-11	No	No
Q9Y3C0	WASHC3	4.57020304490907	1.6948847315705902e-19	No	No
Q9Y3C5	RNF11	5.67838909525679	7.78154488901458e-21	No	No
Q9Y3C8	UFC1	6.66833352219273	1.47055318110508e-29	No	No
Q9Y3E0	GOLT1B	7.60317818265438	3.47949833666822e-29	No	No
Q9Y3E7	CHMP3	7.8696440596032	1.16895826777847e-33	No	No
Q9Y3F4	STRAP	12.9088032946876	7.21991979594454e-46	No	No
Q9Y3I0	RTCB	9.92531303370997	7.925329185233939e-34	No	No
Q9Y3I1	FBXO7	9.76532381049759	1.74178940930261e-32	No	No
Q9Y3P8	SIT1	1.26106021217345	8.77061779399712e-05	No	No
Q9Y3P9	RABGAP1	8.66979194737794	1.3379034851667899e-30	No	No
Q9Y3Q8	TSC22D4	11.0874436059147	1.1338130436362198e-43	No	No
Q9Y3X0	CCDC9	5.3091178172976	2.34238771928127e-18	No	No
Q9Y450	HBS1L	5.23190860539408	1.93285328415248e-18	No	No
Q9Y478	PRKAB1	5.49714577911402	3.01286986878763e-23	No	No
Q9Y487	ATP6V0A2	4.88983762155314	2.532276981694e-16	No	No
Q9Y490	TLN1	5.86036012281027	3.30526680278081e-30	No	No
Q9Y4C0	NRXN3	5.67952061508504	5.38703626029974e-19	No	No
Q9Y4D1	DAAM1	10.5490127355765	2.69870774896363e-35	No	No
Q9Y4D8	HECTD4	5.78217586822242	1.13952051453506e-18	No	No
Q9Y4E8	USP15	12.1070773085422	5.08963316350129e-39	No	No
Q9Y4F1	FARP1	0.744059979128032	0.0065076561874152	No	No
Q9Y4F9	RIPOR2	4.85148629922767	1.4810002824187e-08	No	No
Q9Y4G6	TLN2	4.56802106026783	2.91398229637632e-12	No	No
Q9Y4G8	RAPGEF2	4.07640193586188	9.55577681804672e-17	No	No
Q9Y4H2	IRS2	4.86541744331765	2.14500294247526e-14	No	No
Q9Y4H4	GPSM3	9.25596763008601	4.92404177044148e-38	No	No
Q9Y4I1	MYO5A	7.96080145111452	1.37469129281792e-26	No	No
Q9Y4K3	TRAF6	5.54577289328891	9.06033929004916e-15	No	No
Q9Y4L1	HYOU1	6.26935003830554	1.05927077644257e-27	No	No
Q9Y4P1	ATG4B	6.83861268389548	1.58362466231745e-27	No	No
Q9Y4P3	TBL2	4.26011822453383	4.978150140022551e-09	No	No
Q9Y4W6	AFG3L2	7.34358877537198	3.17395004655369e-29	No	No
Q9Y4Z0	LSM4	7.97856231880001	2.63955523364271e-32	No	No
Q9Y512	SAMM50	7.93566976329786	1.1366332321820101e-24	No	No
Q9Y520	PRRC2C	4.35247423321916	1.83611659895347e-05	No	No
Q9Y570	PPME1	9.06775523623605	7.89993929652038e-29	No	No
Q9Y5C1	ANGPTL3	4.43811930405611	4.61593913408061e-20	No	No
Q9Y5E8	PCDHB15	6.69225657088207	2.1441404388402302e-20	No	No
Q9Y5E9	PCDHB14	3.43574851376634	3.97120558127662e-16	No	No
Q9Y5F6	PCDHGC5	2.31877086142925	1.98461331816188e-10	No	No
Q9Y5H3	PCDHGA10	3.63176506943563	0.000947410161139	No	No
Q9Y5I4	PCDHAC2	4.88627210093789	2.41064903153779e-20	No	No
Q9Y5K5	UCHL5	6.6070831673778	2.88458648820632e-17	No	No
Q9Y5K6	CD2AP	9.72766126632495	3.55611843835295e-33	No	No
Q9Y5K8	ATP6V1D	4.51589755713023	4.998650863746981e-19	No	No
Q9Y5L0	TNPO3	4.44657930103271	3.94702090544595e-18	No	No
Q9Y5L4	TIMM13	2.50185290605957	4.5598168908297593e-11	No	No
Q9Y5M8	SRPRB	4.06457988670844	5.27474079187475e-16	No	No
Q9Y5P4	CERT1	7.98474965116007	1.34108548736296e-21	No	No
Q9Y5P6	GMPPB	7.47280920963523	2.4614254775684998e-29	No	No
Q9Y5Q8	GTF3C5	1.21537064384505	0.0004252655193241	No	No
Q9Y5R8	TRAPPC1	4.91133072129747	3.63485343879231e-25	No	No
Q9Y5S2	CDC42BPB	10.1303431244124	9.16042208173211e-33	No	No
Q9Y5S9	RBM8A	2.52985240397018	1.31960765870609e-05	No	No
Q9Y5X1	SNX9	10.6728426473654	6.70137795955976e-39	No	No
Q9Y5X3	SNX5	8.84461066176591	3.2459293965159197e-22	No	No
Q9Y5X9	LIPG	6.13766036619854	5.7465382063837e-27	No	No
Q9Y5Y2	NUBP2	6.44378860016172	7.35187227476738e-29	No	No
Q9Y5Y7	LYVE1	3.23331881504288	1.5135116099581499e-16	No	No
Q9Y5Z4	HEBP2	6.53144610589013	1.3964862645252e-23	No	No
Q9Y608	LRRFIP2	10.6196421227191	3.43443458702928e-38	No	No
Q9Y613	FHOD1	8.55624080285612	5.70314860593022e-35	No	No
Q9Y619	SLC25A15	5.48278179183194	4.1893816670297397e-22	No	No
Q9Y624	F11R	7.77821788037755	2.65643715781582e-29	No	No
Q9Y625	GPC6	10.6399713860851	6.42841043416059e-43	No	No
Q9Y644	RFNG	5.13671936447905	5.58075612938701e-18	No	No
Q9Y646	CPQ	2.30370916697535	4.54055124827583e-08	No	No
Q9Y673	ALG5	5.8565826529521	1.39936858288079e-19	No	No
Q9Y678	COPG1	9.65700984848041	2.25557029839783e-32	No	No
Q9Y696	CLIC4	9.28160758163487	4.0757157795600094e-30	No	No
Q9Y697	NFS1	3.88879965771961	6.52278420753448e-13	No	No
Q9Y6A5	TACC3	4.315701390252	2.76012523110295e-19	No	No
Q9Y6B6	SAR1B	4.51246097618781	3.30203718074506e-10	No	No
Q9Y6C2	EMILIN1	8.0474857165385	3.37098661219848e-22	No	No
Q9Y6C9	MTCH2	7.75100689934654	2.24543262736667e-27	No	No
Q9Y6D5	ARFGEF2	4.73347692136599	3.14871778553843e-14	No	No
Q9Y6D6	ARFGEF1	6.45822931590827	2.8442170933067e-19	No	No
Q9Y6E0	STK24	13.4411862227241	2.9825532132519397e-49	No	No
