Protein_Group	Genes	SAX_vs_RAW_logFC	SAX_vs_RAW_pval	Removed?	Contaminant?
A0A075B5T8	Ighv15-2	-1.60124093949561	0.0055713714637357	No	No
A0A0A6YYP6	Sirpb1a	-0.749326894642694	0.000694795210047	No	No
A0A0G2JDU0	Igkv8-34	-2.04950426452677	0.0014263013378869	No	No
A0A571BF69	Mgam	-8.51833088514531	9.15127705986953e-16	No	No
A0A668KLU9	Cfhr2	-4.02625867913837	2.53246779783198e-07	No	No
A2AS37	AI182371	-4.468295185316	2.73824790628574e-13	No	No
A2AX52	Col6a4	-7.94395934863197	2.41151973614776e-08	No	No
A6X935	Itih4	-3.74814904276958	1.29662246580782e-12	No	No
A8DUK4	Hbb-bs	-3.74596164965707	7.36817454291208e-13	No	No
B1AVD1	Xpnpep2	-3.66433084393025	5.75016566095346e-06	No	No
B1AVU4;Q9D3N5	5430402E10Rik;Gm14744	-4.33277270556366	4.06423858939554e-08	No	No
D3YXF5	C7	-6.28882333632166	2.37924336269049e-12	No	No
D3Z5G7	Ces1b	-5.26348201830847	8.803959420230149e-11	No	No
D3Z7H8	Cilp2	-1.67933932489118	5.29879968020201e-05	No	No
E9PYQ4	Prol1	-1.20621055971857	0.0001238684863871	No	No
E9Q414	Apob	-1.94768589436877	4.72408338315093e-08	No	No
E9Q5Z6	Adh6a	-6.53300259749892	4.69577604667842e-08	No	No
E9Q6D8	C6	-5.35596615323643	1.19994048608219e-10	No	No
E9Q7P1	Col22a1	-4.03762595641382	1.00643447998145e-05	No	No
E9Q8B5	Cfhr4	-3.7529436651901	4.76925487609879e-07	No	No
F8VQ07	Albfm1	-5.80303899796024	1.9827687480338e-12	No	No
O08532	Cacna2d1	-3.48141663461526	0.0021388547489473	No	No
O08689	Mstn	-3.3966549097634	2.38790435662997e-08	No	No
O08709	Prdx6	-2.37052503912139	0.0027133489785288	No	No
O09043	Napsa	-3.97156084595307	7.066978722176621e-15	No	No
O09049	Reg3g	-7.08956538551368	2.00218800330453e-16	No	No
O09051	Guca2b	-5.6008990573755	1.91881750035689e-17	No	No
O09114	Ptgds	-3.28964686888888	1.11759699443528e-06	No	No
O09159	Man2b1	-4.31706047404107	3.75623703640771e-07	No	No
O09173	Hgd	-3.03305580456147	2.47744925745881e-08	No	No
O35136	Ncam2	-3.26707908207715	0.0035390718779336	No	No
O35215	Ddt	-2.28674994250258	0.0039852826153257	No	No
O35292	Rnase2b	-4.37887449736022	1.3000910642911e-10	No	No
O35405	Pld3	-3.61541466228059	0.0001103398540762	No	No
O35490	Bhmt	-1.6076163694541	0.0001502490466708	No	No
O35622	Fgf15	-1.76940208093077	2.03490150090829e-08	No	No
O35744	Chil3	-1.75958155076848	2.27282488782831e-08	No	No
O35945	Aldh1a7	-4.70558246601007	2.08214917281582e-06	No	No
O54782	Man2b2	-5.28451267773024	7.59971212796773e-06	No	No
O55226	Chad	-5.67680080577797	3.50071072783389e-06	No	No
O70165	Fcn1	-1.2196986030746	0.0019372194259671	No	No
O70250	Pgam2	-8.3393919931282	3.7533306589507096e-18	No	No
O70362	Gpld1	-3.59039169693958	4.645357592355859e-11	No	No
O70370	Ctss	-3.27333517193825	3.71508798844271e-06	No	No
O88325	Naglu	-3.74124140470777	2.72156116072441e-06	No	No
O88632	Sema3f	-1.67707934866867	0.0016523771260921	No	No
O88668	Creg1	-3.03212585754795	0.0002668610630318	No	No
O88803	Lect2	-2.85729614944873	1.93370044805311e-10	No	No
O88839	Adam15	-2.06208817874895	0.0003492765200599	No	No
O88844	Idh1	-1.88847779500884	0.0003998935125826	No	No
O88958	Gnpda1	-2.72233943861752	8.70489892280251e-08	No	No
O88968	Tcn2	-5.07496442011183	7.76248586932223e-12	No	No
O89017	Lgmn	-4.99718751897639	2.53899378573004e-18	No	No
O89020	Afm	-4.89894365704406	1.61136006800072e-12	No	No
O89026	Robo1	-9.48243631970572	1.40138150753921e-08	No	No
P00493	Hprt1	-2.62581324665207	0.0015975027283969	No	No
P00687	Amy1	-6.24061437510902	3.9180264837041e-11	No	No
P00688	Amy2	-6.51579079516186	7.0421292207217405e-09	No	No
P00920	Ca2	-6.12609884936846	1.89857609682952e-13	No	No
P01027	C3	-5.46355249177506	1.14877704950196e-13	No	No
P01627	Gm5153	-1.66415472902731	0.001202417550119	No	No
P01639	Gm5571	-2.23124592238359	0.0001692127671217	No	No
P01646	gene	-1.83238470686884	0.0005254558933203	No	No
P01654	gene	-1.91225325846628	0.0030424901186262	No	No
P01671	gene	-4.41283498670764	2.71270685381768e-09	No	No
P01675;P01676;P01677;P01678	gene	-1.18190311094962	0.0045226426231815	No	No
P01748	gene	-5.84355755360245	1.75126842280476e-14	No	No
P01798	gene	-10.3825091451315	3.3880143823500398e-18	No	No
P01803	gene	-1.9983948981244	5.2415681726271e-06	No	No
P01804	gene	-1.27992144799303	0.0004703385946971	No	No
P01811	gene	-0.996469437443988	0.000229088886395	No	No
P01897	H2-L	-2.48907430738481	5.13880006398869e-07	No	No
P01942	Hba	-4.73377770030494	1.26759297195731e-14	No	No
P02088	Hbb-b1	-8.28820802709989	6.4722412537122205e-21	No	No
P02104	Hbb-y	-6.90464417654102	1.2125458046165701e-15	No	No
P02772	Afp	-9.47591168248697	3.75193573820907e-14	No	No
P04186	Cfb	-4.99393850732486	5.7128211853103e-13	No	No
P04247	Mb	-5.97011072985542	5.7121490421773805e-15	No	No
P04444	Hbb-bh1	-10.7988461718895	1.92706096316359e-19	No	No
P05017	Igf1	-1.63078832595222	0.0008090803731662	No	No
P05063	Aldoc	-2.94085826129646	5.56137627626455e-08	No	No
P05201	Got1	-5.0152520983921	1.62803017726318e-09	No	No
P05208	Cela2a	-5.81925172275781	1.0639811193224901e-15	No	No
P05366	Saa1	-1.60746692121201	3.01600453584457e-05	No	No
P05367	Saa2	-2.07598522634349	0.0018094104840399	No	No
P05532	Kit	-7.25050220898304	7.4045548497098e-13	No	No
P05555	Itgam	-2.36835624013758	5.61921478128296e-05	No	No
P06684	C5	-2.49256675497084	5.49552130479141e-08	No	No
P06728	Apoa4	-4.67778312393493	1.4074356320612301e-14	No	No
P06745	Gpi	-2.25546401788178	0.0006344142568472	No	No
P06797	Ctsl	-7.30248028691371	5.49559149638654e-18	No	No
P06801	Me1	-6.45612509581708	5.07986837343768e-13	No	No
P06879	Prl	-1.86785128593849	0.0024955871894475	No	No
P06909	Cfh	-3.25216111903614	1.8591416415223801e-09	No	No
P07309	Ttr	-6.84782013818088	2.6188623550099804e-15	No	No
P07310	Ckm	-5.55174266822675	7.173962613444299e-12	No	No
P07361	Orm2	-5.59930960202433	1.11845105163361e-09	No	No
P07724	Alb	-4.47866701438653	1.70211944145763e-12	No	No
P07758	Serpina1a	-3.62750906821285	7.07598575010681e-10	No	No
P07759	Serpina3k	-3.8715074663656	1.00076777927892e-07	No	No
P08071	Ltf	-5.13552147030271	6.46201977506619e-12	No	No
P08121	Col3a1	-3.75285694569073	5.3220592780242795e-11	No	No
P08228	Sod1	-5.94669826946793	2.5206357385851997e-13	No	No
P08905	Lyz2	-4.24023963573819	3.68758449384922e-07	No	No
P09036	Spink1	-6.71406745896341	3.65617026648461e-21	No	No
P09242	Alpl	-5.80589616014793	2.95831815594829e-10	No	No
P09470	Ace	-5.14495580292594	1.19715307112473e-08	No	No
P09581	Csf1r	-5.4186488443604	3.5181476725253e-15	No	No
P09813	Apoa2	-1.82777353766825	0.0003013933165489	No	No
P10404	gene	-2.30485558574717	5.83667838971096e-11	No	No
P10605	Ctsb	-2.72541178894688	2.03975171230448e-06	No	No
P10649	Gstm1	-1.64714770451494	0.003548815691044	No	No
P10711	Tcea1	-3.63173556821787	1.62384940100396e-07	No	No
P10810	Cd14	-7.5171716654041	2.70113289550967e-17	No	No
P10852	Slc3a2	-1.30789351227084	0.0005777223588921	No	No
P11088	Flg	-2.01253265924096	2.68163042403826e-11	No	No
P11352	Gpx1	-4.04754810365524	9.13712854690385e-12	No	No
P11589	Mup2	-3.32982653490589	2.57194704408042e-07	No	No
P11672	Lcn2	-1.63954329610166	4.4397718310645e-08	No	No
P11680	Cfp	-6.58121326132413	6.620893078164131e-14	No	No
P11859	Agt	-3.23384757146667	3.74387743076467e-09	No	No
P12246	Apcs	-5.08926733545184	1.23067734447368e-11	No	No
P12710	Fabp1	-3.58943686182593	9.67921699807435e-06	No	No
P12804	Fgl2	-0.913740909069563	0.00552232855007	No	No
P12815	Pdcd6	-2.93800757970621	1.76209033590126e-10	No	No
P12960	Cntn1	-7.0476093764397	3.29271209474262e-11	No	No
P13020	Gsn	-2.5623380199422	1.1778350503776e-08	No	No
P13634	Ca1	-6.00350707622986	3.9731082111574697e-13	No	No
P13707	Gpd1	-2.96162392683059	1.76229485166526e-05	No	No
P14106	C1qb	-4.72531380709086	8.397297171071771e-09	No	No
P14847	Crp	-8.48384835723186	4.40010846780244e-12	No	No
P15327	Bpgm	-5.45139904936774	5.18081580219484e-10	No	No
P15535	B4galt1	-1.29788626292293	0.0031081130213473	No	No
P15626	Gstm2	-1.08312261150183	0.0009303240700696	No	No
P15947	Klk1	-3.09060064882776	1.75747084950596e-08	No	No
P16015	Ca3	-5.87937539152624	2.00630412836084e-11	No	No
P16110	Lgals3	-5.55888334595094	1.70411579768557e-10	No	No
P16125	Ldhb	-5.00026963140189	1.17950971265685e-10	No	No
P16406	Enpep	-3.08488242016696	3.49681723116074e-06	No	No
P16675	Ctsa	-4.24202866699409	5.08557789539301e-10	No	No
P17047	Lamp2	-2.13694752635258	1.07372299478151e-06	No	No
P17563	Selenbp1	-2.17962340094824	2.82537628013729e-08	No	No
P18181	Cd48	-2.29475320730358	4.07823584325298e-08	No	No
P18337	Sell	-3.13425308646525	7.970074335982e-11	No	No
P18528	gene	-1.09720859643119	0.0040450536183174	No	No
P20060	Hexb	-3.18427752548787	5.3358414869742e-09	No	No
P21180	C2	-2.4935562761488	2.099417518665e-07	No	No
P21460	Cst3	-5.81161187136549	5.20324535641359e-15	No	No
P21550	Eno3	-1.64950585070348	2.45735817402857e-05	No	No
P21570	Ang	-8.15512648351129	1.51350025855732e-18	No	No
P21614	Gc	-2.2515357822542	8.328151489587152e-09	No	No
P22599	Serpina1b	-5.75919962772597	4.856855251263399e-12	No	No
P23506	Pcmt1	-1.97575948914889	0.0081984713511562	No	No
P23953	Ces1c	-1.26060896547287	0.0011874300551512	No	No
P24270	Cat	-2.77429590598076	2.06510653718567e-07	No	No
P24472	Gsta4	-2.65237473388891	6.89829096785194e-05	No	No
P24527	Lta4h	-2.69084486414678	0.0013659599572097	No	No
P24549	Aldh1a1	-4.4040115834421	1.91603272362299e-10	No	No
P26151	Fcgr1	-2.90397629763721	0.0001722779368483	No	No
P26928	Mst1	-7.78897653797668	1.4908043833714e-17	No	No
P27046	Man2a1	-1.90945757446318	9.54135917781042e-08	No	No
P27106	Amh	-5.26131085326042	1.37376252872917e-07	No	No
P27656	Lipc	-2.93219852404019	9.41264050779681e-08	No	No
P27931	Il1r2	-9.41868121464475	5.37114728030692e-21	No	No
P28481	Col2a1	-2.08838264277213	0.0078343665586077	No	No
P28665	Mug1	-2.6276362822319	6.285098349838741e-09	No	No
P28798	Grn	-4.22488184746789	5.08957799531486e-13	No	No
P28828	Ptprm	-2.86979854528328	6.3116945145219e-09	No	No
P28843	Dpp4	-2.73469670084263	8.31547777642684e-07	No	No
P29391	Ftl1	-0.626495946538348	0.0035566498017216	No	No
P29699	Ahsg	-4.89066692290291	2.52264517701114e-13	No	No
P30412	Ppic	-3.32090064484705	7.42285736047398e-10	No	No
P31532	Saa4	-3.14055662658762	1.7546272223251902e-09	No	No
P31725	S100a9	-2.74225460240833	4.8365273763779e-08	No	No
P31786	Dbi	-3.22465297544739	3.51744209980045e-08	No	No
P31809	Ceacam1	-2.47020331389627	3.10311831615593e-07	No	No
P32261	Serpinc1	-4.83453464683538	1.95439687904631e-12	No	No
P32848	Pvalb	-9.94982744324245	1.78389753377822e-21	No	No
P33680	Guca2a	-6.4400442308816	3.0344500284155202e-21	No	No
P34884	Mif	-1.85862491021014	0.006190964520684	No	No
P34902	Il2rg	-3.58144013373775	9.74396762327209e-10	No	No
P34914	Ephx2	-3.29203206866503	0.0023524743159853	No	No
P34927	Asgr1	-0.773758288506496	0.0042904097961503	No	No
P35230	Reg3b	-9.32362896074693	1.61991957220654e-24	No	No
P35330	Icam2	-2.62507646825682	2.33269813873869e-06	No	No
P35455	Avp	-6.68322902432618	8.58919193274062e-17	No	No
P35505	Fah	-4.62546077678364	1.48913824945791e-16	No	No
P35546	Ret	-4.11447428752822	2.7064217962637e-05	No	No
P35822	Ptprk	-1.73751554520878	6.00019827689607e-05	No	No
P37804	Tagln	-1.90649734661714	5.67973338267367e-07	No	No
P39039	Mbl1	-3.64290401925454	1.50132138609625e-10	No	No
P40936	Inmt	-5.3898005316949	1.09932905333369e-16	No	No
P42703	Lifr	-4.1891204955581	1.91663160311129e-11	No	No
P43025	Clec3b	-6.41421867957022	4.1251413486658e-16	No	No
P43137	Reg1	-3.46413330089092	1.91867940804581e-08	No	No
P45700	Man1a1	-5.6709481687175	1.81395045617475e-13	No	No
P47791	Gsr	-2.87430604475403	0.0001369804349253	No	No
P47877	Igfbp2	-4.00746146136754	1.17691446168792e-10	No	No
P47878	Igfbp3	-1.46666686692098	0.0001766523304671	No	No
P47879	Igfbp4	-3.12985603341679	5.97012037447138e-07	No	No
P47880	Igfbp6	-3.31676761454667	7.7890347243911e-14	No	No
P47968	Rpia	-2.48868229001114	1.97870635874215e-06	No	No
P48356	Lepr	-2.80149973151119	8.43234953823043e-08	No	No
P48758	Cbr1	-3.28369525382969	3.18819884916499e-07	No	No
P48774	Gstm5	-1.9807363359756	0.0001210664228537	No	No
P49429	Hpd	-1.92359300061445	2.51556097683894e-06	No	No
P49935	Ctsh	-3.34108224385448	0.0001656207945435	No	No
P50228	Cxcl5	-6.06741948240702	8.97007557788365e-13	No	No
P50247	Ahcy	-2.90214149943283	2.15732986750297e-07	No	No
P51163	Uros	-1.82543460333522	1.67653012397419e-06	No	No
P51670	Ccl9	-2.71247305271326	3.55652271047268e-08	No	No
P53657	Pklr	-1.63154496502737	0.0058397768384932	No	No
P54320	Eln	-3.9187880663613	0.0001029758298012	No	No
P54761	Ephb4	-3.87188301451241	0.0001055438869767	No	No
P54822	Adsl	-2.97055427214167	3.72653774888368e-09	No	No
P55264	Adk	-3.69548920140233	2.38058728343649e-06	No	No
P56376	Acyp1	-2.96941382040357	1.4644357429075e-05	No	No
P57096	Psca	-1.40822348482522	1.34894207706723e-06	No	No
P58389	Ptpa	-2.71483027890505	1.30845245772107e-06	No	No
P61939	Serpina7	-6.32798126883733	3.1406753374349903e-14	No	No
P61971	Nutf2	-1.40245193496584	0.0089248157569723	No	No
P62897	Cycs	-1.62552029701562	0.0010839358866279	No	No
P63325	Rps10	-0.935185178122431	0.0001559144773253	No	No
P70194	Clec4f	-6.9337449302106	1.9598941575354398e-16	No	No
P70296	Pebp1	-2.16346848213049	3.59149587009442e-05	No	No
P70349	Hint1	-2.52662423718878	1.96306452482386e-06	No	No
P70389	Igfals	-1.73087800327444	2.35490827739909e-05	No	No
P70428	Ext2	-4.84877780470518	7.0853335591578e-15	No	No
P70665	Siae	-3.82710861752332	1.70466139145418e-07	No	No
P70697	Urod	-4.38090849716098	3.99517607625586e-06	No	No
P97298	Serpinf1	-2.36576097211649	9.50329560893799e-07	No	No
P97449	Anpep	-3.03996882393427	3.39468878052094e-08	No	No
P97494	Gclc	-2.29308759061288	1.03201513373353e-05	No	No
P97797	Sirpa	-4.00257434223215	1.6175430648943e-07	No	No
P97812	Ihh	-5.95772339383389	7.95291915300981e-10	No	No
P97821	Ctsc	-3.47208998984842	2.7064425384040103e-14	No	No
P97873	Loxl1	-1.98128668469935	9.74723514834088e-07	No	No
P98086	C1qa	-4.50396233994291	3.26367610005063e-14	No	No
Q00342	Flt3	-4.02398051227152	3.0733580354260197e-12	No	No
Q00519	Xdh	-6.45739232076062	8.70598981621517e-20	No	No
Q00623	Apoa1	-1.58407505406772	1.05424216878715e-05	No	No
Q00690	Sele	-3.39320013583708	5.35802307739673e-06	No	No
Q00724	Rbp4	-6.98867350359144	2.70446399130743e-12	No	No
Q00896	Serpina1c	-8.24728969998755	3.0881059009204003e-15	No	No
Q00897	Serpina1d	-3.42979806789819	1.45817881216107e-09	No	No
Q00898	Serpina1e	-4.34080571249893	4.107078721013e-09	No	No
Q01149	Col1a2	-2.97402941024778	9.45665019063182e-07	No	No
Q01279	Egfr	-5.71301507016321	4.40413316232222e-13	No	No
Q01339	Apoh	-6.15335826604943	6.65775609826816e-15	No	No
Q01768	Nme2	-1.7260372723013	0.0001135419874579	No	No
Q02105	C1qc	-4.31973423693964	2.3800815970784298e-12	No	No
Q03146	Ddr1	-1.8460007791541	4.45852806899479e-06	No	No
Q03311	Bche	-3.29266057299919	2.7864753085074797e-11	No	No
Q03734	Serpina3m	-3.22721561454599	3.23184739905298e-09	No	No
Q04519	Smpd1	-4.25079589318321	2.6338705038306296e-11	No	No
Q06318	Scgb1a1	-5.07542252398678	4.550025280114731e-15	No	No
Q06770	Serpina6	-6.69370413170675	9.61427029823707e-16	No	No
Q06806	Tie1	-4.95134151682163	0.0015874924834343	No	No
Q07079	Igfbp5	-1.41807995585137	0.0003411373114843	No	No
Q09200	B4galnt1	-3.3775382352142	1.5119396288366501e-09	No	No
Q11136	Pepd	-8.48764007408674	7.977080128501841e-14	No	No
Q19LI2	A1bg	-2.82463808966128	6.3190840700492e-08	No	No
Q3TMH2	Scrn3	-6.32487415061976	5.07180389210152e-11	No	No
Q3TYD4	Arsg	-2.41048361700049	1.60612606997253e-06	No	No
Q3U0A6	Hbq1b	-9.50069322696812	4.1938435080349404e-17	No	No
Q3U0B3	Dhrs11	-4.06403019710373	1.93153383383865e-09	No	No
Q3U5Q7	Cmpk2	-4.02376492342383	9.72442071164641e-07	No	No
Q3UGR5	Hdhd2	-2.42298642169526	0.0018368355640142	No	No
Q3UH93	Plxnd1	-2.61186127662278	7.17397820251918e-08	No	No
Q3UHH8	Gxylt1	-4.610266957646	6.65035607492196e-09	No	No
Q3UHN9	Ndst1	-2.66539084265955	1.53542003127002e-05	No	No
Q3UQ28	Pxdn	-6.52226849976376	3.4970832737562904e-09	No	No
Q3UR85	Myrf	-2.25805960952505	0.0004095099045502	No	No
Q3UT41	Lipo3	-6.13135260896671	6.50184946010179e-13	No	No
Q3V2T4	Krtdap	-3.58052406410452	6.42631586208901e-08	No	No
Q4KML4	Abracl	-1.60017625716183	0.0003224198092809	No	No
Q571E4	Galns	-6.56204210429186	8.406727040724571e-09	No	No
Q5I2A0	Serpina3g	-6.27173042736824	1.01000706965878e-08	No	No
Q5SUR0	Pfas	-2.10574124285904	1.24594447419236e-05	No	No
Q60590	Orm1	-5.50348687898439	1.1961975200913999e-14	No	No
Q60648	Gm2a	-2.06083067331529	0.0023738780530978	No	No
Q60963	Pla2g7	-2.23290341041196	1.61694674287403e-07	No	No
Q61083	Map3k2	-3.95284650925492	1.26431233974855e-13	No	No
Q61114	Bpifb1	-2.21377400686366	3.19585625453138e-05	No	No
Q61129	Cfi	-4.28578751382459	2.52173726362642e-10	No	No
Q61171	Prdx2	-3.45274488052275	4.94217911280689e-10	No	No
Q61247	Serpinf2	-1.1835390466268	0.0004950553238509	No	No
Q61362	Chi3l1	-3.5167901957352	4.0084181716034e-08	No	No
Q61398	Pcolce	-1.96526272950976	0.0032296245824524	No	No
Q61406	Cfhr1	-5.28899129803071	1.22681208703767e-10	No	No
Q61468	Msln	-7.16722864637986	1.5235521858039998e-14	No	No
Q61490	Alcam	-2.13573896388707	8.91127040978938e-06	No	No
Q61503	Nt5e	-3.45445059196941	6.089366257926479e-11	No	No
Q61581	Igfbp7	-6.47284939715051	2.45763588823615e-14	No	No
Q61730	Il1rap	-5.03863656373941	1.6278560263616502e-15	No	No
Q61790	Lag3	-4.11839963555415	8.94958572770226e-17	No	No
Q61805	Lbp	-1.08739772690675	0.0019140791154881	No	No
Q61830	Mrc1	-4.99368690138015	1.85730182567222e-11	No	No
Q61838	Pzp	-5.21051609038288	3.5435111491798604e-15	No	No
Q62009	Postn	-2.6207906731162	2.6801974772173804e-09	No	No
Q62178	Sema4a	-2.1826387364589	0.0017915533334781	No	No
Q62351	Tfrc	-1.62593071204021	7.06695371288276e-06	No	No
Q64105	Spr	-1.86072216153433	7.31361325020956e-06	No	No
Q64176	Ces1e	-2.37522508849896	5.44069643472463e-05	No	No
Q64253	Ly6e	-0.525499594071052	0.0046378852164676	No	No
Q64339	Isg15	-2.80659150552765	6.43081221680035e-07	No	No
Q64449	Mrc2	-1.94423985371489	4.52303183645075e-06	No	No
Q64669	Nqo1	-1.7801471963072	0.0005213681694587	No	No
Q64726	Azgp1	-7.62696172843316	3.62943894039478e-16	No	No
Q6DFX2	Antxr2	-0.850995930670365	0.0063188134247134	No	No
Q6GQT1	A2m	-6.41839264677661	3.5760000272514997e-13	No	No
Q6GU68	Islr	-1.62869490056777	0.0001117782121102	No	No
Q6P5F6	Slc39a10	-1.80800353161451	0.0006511043700578	No	No
Q6P8U6	Pnlip	-1.64742211103102	0.0001565996648769	No	No
Q6PDE7	Ggt6	-4.88489595628957	4.1076942342897804e-17	No	No
Q6S9I3	Kng2	-3.18460358045681	1.1404708960775902e-09	No	No
Q6UGQ3	Scgb2b2	-2.38639341486516	0.0043049645973561	No	No
Q6XQH0	Gal3st2	-1.31224187364871	8.08308213081448e-05	No	No
Q792Z1	Try10	-3.01713028090879	1.5317244976373e-06	No	No
Q7TMR0	Prcp	-2.92437142096853	0.0007777266655781	No	No
Q7TNL5	Ppp2r5d	-2.82436189959753	0.0004877723022246	No	No
Q80T19	Hamp2	-1.06134476620633	0.0021941633192786	No	No
Q80T21	Adamtsl4	-6.87418959066146	4.44943609168823e-05	No	No
Q80UM7	Mogs	-1.69561653809338	0.0008332376440571	No	No
Q80V26	Bpnt2	-4.18692553605142	0.0070889569101612	No	No
Q80VA0	Galnt7	-3.67795490868595	0.0001400614223484	No	No
Q80X81	Acat3	-3.36765080553394	1.54391026650206e-08	No	No
Q80YC5	F12	-4.43122240779022	5.18928661619004e-12	No	No
Q80ZA4	Pkhd1l1	-2.03485920844067	0.000780588008599	No	No
Q8BG07	Pld4	-7.30845083015797	7.98555631518889e-05	No	No
Q8BH00	Aldh8a1	-2.3614464983407	8.99285996510729e-05	No	No
Q8BH34	Sema3d	-3.08665246086371	5.30583100713284e-08	No	No
Q8BH35	C8b	-6.02991450817467	8.412536854701541e-15	No	No
Q8BIS8	Ccdc126	-1.93205335687079	0.0027813281035639	No	No
Q8BK48	Ces2e	-1.79221893588502	6.18529744923313e-06	No	No
Q8BND5	Qsox1	-3.32565906168944	1.91953958011724e-08	No	No
Q8BP47	NARS1	-2.81070091828078	8.40461177860491e-05	No	No
Q8BTZ7	Gmppb	-1.60218894473213	0.0023239792606424	No	No
Q8C165	Pm20d1	-0.949243550012497	0.0013285012103462	No	No
Q8C1C1	Psapl1	-2.66322694414782	1.1683902292919102e-09	No	No
Q8C255	Dpep2	-6.16946629102207	2.61083939630487e-13	No	No
Q8C2E7	Washc5	-4.38001023604665	3.84100299346167e-17	No	No
Q8C310	Robo4	-5.19484030039134	3.14130922933955e-10	No	No
Q8C6K9	Col6a6	-2.50919841190792	0.0055068618427517	No	No
Q8CAA7	Pgm2l1	-2.02074466526928	0.0018270644498446	No	No
Q8CC86	Naprt	-4.60218367909862	4.1526967014224703e-10	No	No
Q8CF94	Rhd	-1.50022308975608	0.0003567816127833	No	No
Q8CFX1	H6pd	-6.06024202005779	3.7244775927167897e-13	No	No
Q8CIE0	Serpina11	-2.66760717382674	1.07902622424253e-05	No	No
Q8CIT9	Sbsn	-3.28994878538277	3.25354835208905e-07	No	No
Q8CJG0	Ago2	-2.51203759775602	0.007035136445359	No	No
Q8K0C5	Zg16	-3.42459564204892	8.711442245116359e-11	No	No
Q8K135	Kiaa0319l	-1.19173225788886	0.0028566008621472	No	No
Q8K182	C8a	-4.32935088996025	4.1665691080125494e-11	No	No
Q8K183	Pdxk	-3.78992170050024	2.43265344816092e-08	No	No
Q8K1H9	Obp2a	-2.56576733975723	2.64511585211879e-06	No	No
Q8K274	Fn3krp	-1.67272646553673	0.0003103234109836	No	No
Q8K2I4	Manba	-2.93287361040699	0.0005033549173789	No	No
Q8K2P6	Rfesd	-5.47049226519892	7.54677178811545e-05	No	No
Q8K394	Plcl2	-1.90590344695987	6.37378611737935e-08	No	No
Q8QZR3	Ces2a	-1.54628056866472	0.000856582794102	No	No
Q8QZR4	Oaf	-1.84734103331488	0.0024038759754222	No	No
Q8R016	Blmh	-4.9938299344948	4.59421725545759e-07	No	No
Q8R242	Ctbs	-4.47612255266477	8.73253004517482e-10	No	No
Q8R2S8	Cd177	-1.20025156021684	0.0040743590464805	No	No
Q8R4Y4	Stab1	-4.08429778605506	0.0026410063187804	No	No
Q8R555	Crtac1	-3.66106475856674	5.61838170539564e-06	No	No
Q8VC12	Uroc1	-3.9516076916977	5.611061697757459e-11	No	No
Q8VCF1	Cant1	-1.59111172973277	0.0022501922453922	No	No
Q8VCG4	C8g	-5.14635020270833	1.00233357616771e-13	No	No
Q8VCN5	Cth	-3.08388509035718	2.9489353424736e-06	No	No
Q8VCS0	Pglyrp2	-6.33554314137044	2.38571607707582e-14	No	No
Q8VCT3	Rnpep	-4.38843692409808	4.3180308521931195e-11	No	No
Q8VI78	Pla1a	-4.10190833808219	6.21058974372273e-07	No	No
Q91WG0	Ces2c	-4.98750933714627	1.7828191014969e-06	No	No
Q91WP6	Serpina3n	-3.26090105608231	2.76317422479421e-08	No	No
Q91X72	Hpx	-8.06841646077122	1.31448082059026e-18	No	No
Q91X79	Cela1	-4.82177173467772	3.0422140603917396e-11	No	No
Q91XA9	Chia	-4.64582116359089	1.8094919639271899e-13	No	No
Q91XE4	Acy3	-5.61105075274693	3.74523068178336e-07	No	No
Q91XF0	Pnpo	-3.55694735350323	2.57291671380159e-07	No	No
Q91XL1	Lrg1	-1.33525090109686	2.95700368761781e-05	No	No
Q91Y47	F11	-3.92201643581352	1.38162917075108e-07	No	No
Q91Y97	Aldob	-1.11500690957409	0.0050015965523856	No	No
Q91YI0	Asl	-2.78140317576583	2.5208321106321e-07	No	No
Q91Z53	Grhpr	-1.36118493687077	0.0002659188718706	No	No
Q91ZJ9	Hyal1	-4.71673564940846	1.79459023390639e-10	No	No
Q921I1	Tf	-7.11000323675533	2.65637366706423e-16	No	No
Q922D8	Mthfd1	-2.03784768880134	0.0014564600679051	No	No
Q923D2	Blvrb	-5.34897686964676	3.6304015818776995e-12	No	No
Q99J08	Sec14l2	-3.02787190039398	3.58339585566412e-06	No	No
Q99JW2	Acy1	-7.81976159067689	2.19846865548994e-16	No	No
Q99KB8	Hagh	-4.41599958962034	3.4904528685289104e-09	No	No
Q99KQ4	Nampt	-4.51055283527119	1.42358991146691e-06	No	No
Q99LJ1	Fuca1	-5.36773658588326	1.0206350297777501e-09	No	No
Q99LS0	Ecrg4	-1.53891080550301	3.63582903529354e-08	No	No
Q99LX0	Park7	-1.34400738531154	0.0019412102358082	No	No
Q9CPN9	2210010C04Rik	-2.24664211275263	0.0002882172094252	No	No
Q9CPU0	Glo1	-4.40051750262711	6.63330035464468e-11	No	No
Q9CPY7	Lap3	-4.7609217957369	1.89426292001068e-10	No	No
Q9CQF9	Pcyox1	-2.92254082948216	4.4720725189060303e-10	No	No
Q9CQX0	Otub2	-3.03469805816208	0.0003516328947983	No	No
Q9CR36	Gkn1	-3.35532441948278	1.8570137873723802e-09	No	No
Q9CRC9	Gnpda2	-1.1681290338344	0.0025774194714785	No	No
