,parent,parentTerm,term,fdr,Odds Ratio,Combined Score,Genes,description
120,GO:0008361,regulation of cell size,GO:0008361,0.1916345,10.63978,24.87902,VAV3,Regulation Of Cell Size (GO:0008361)
121,GO:0006826,iron ion transport,GO:0006826,0.1916345,10.63978,24.87902,CP,Iron Ion Transport (GO:0006826)
122,GO:0002224,toll-like receptor signaling pathway,GO:0002224,0.1916345,10.63978,24.87902,CTSS,Toll-Like Receptor Signaling Pathway (GO:0002224)
123,GO:1901223,negative regulation of non-canonical NF-kappaB signal transduction,GO:1901223,0.1942966,9.97379,22.74766,ADIPOR1,Negative Regulation Of NIK/NF-kappaB Signaling (GO:1901223)
124,GO:0044271,cellular nitrogen compound biosynthetic process,GO:0044271,0.1942966,9.97379,22.74766,MTARC1,Cellular Nitrogen Compound Biosynthetic Process (GO:0044271)
125,GO:0034976,response to endoplasmic reticulum stress,GO:0034976,0.1943711,3.835285,8.736351,CEBPB;THBS4,Response To Endoplasmic Reticulum Stress (GO:0034976)
126,GO:0140467,integrated stress response signaling,GO:0140467,0.1963481,9.386148,20.89967,CEBPB,Integrated Stress Response Signaling (GO:0140467)
127,GO:0048146,positive regulation of fibroblast proliferation,GO:0048146,0.1963481,9.386148,20.89967,WNT5A,Positive Regulation Of Fibroblast Proliferation (GO:0048146)
128,GO:0051966,"regulation of synaptic transmission, glutamatergic",GO:0051966,0.1963481,9.386148,20.89967,SYT1,"Regulation Of Synaptic Transmission, Glutamatergic (GO:0051966)"
129,GO:0022411,cellular component disassembly,GO:0022411,0.1990749,8.863799,19.28448,CTSS,Cellular Component Disassembly (GO:0022411)
130,GO:0015698,inorganic anion transport,GO:0015698,0.1990749,8.863799,19.28448,CLCN4,Inorganic Anion Transport (GO:0015698)
131,GO:0010952,positive regulation of peptidase activity,GO:0010952,0.1990749,8.863799,19.28448,CTSS,Positive Regulation Of Peptidase Activity (GO:0010952)
132,GO:0009952,anterior/posterior pattern specification,GO:0009952,0.2056263,8.396435,17.86266,LRP5,Anterior/Posterior Pattern Specification (GO:0009952)
